y,x,I0,bg,y_err,x_err,I0_err,bg_err,H_det,error_flag,snr,rmse,n_iter,y_detect,x_detect,frame,loc_idx,trajectory,subproblem_n_traj,subproblem_n_locs
140.304805356511,125.23246177132856,131.6064548449407,0.9053301829655985,0.17217950175764654,0.172168872856522,13.186938695192369,0.2720918641746539,0.007313143797463365,0.0,348.1027879480955,1.9688815403061353,10.0,140.0,125.0,813,814,329,1,1
22.147117724190306,111.11599566654478,65.4161446312298,1.3556745057393536,0.2124880833697877,0.2124860701508367,8.087849827844881,0.16628920834688787,0.0023727138302438618,0.0,74.44433380891118,1.2005171570476518,10.0,22.0,111.0,832,815,330,0,1
10.665574217523023,112.88594029546317,49.57181994027992,1.4249300174781996,0.2786910196565798,0.2786507486381533,8.010968061660952,0.16470276615479093,0.006758855276836609,0.0,41.60348937629221,1.1893638001160471,10.0,11.0,113.0,833,816,330,1,1
6.0203760778957225,106.18127664901647,60.37083890677723,1.3487689767596895,0.23698457801906592,0.23639278000097524,8.282450288094134,0.17031983852231383,0.004045250903117676,0.0,79.38278850560955,1.233804776634231,10.0,7.0,106.0,834,817,330,1,1
137.31939067600746,134.93516756264813,39.169138740818056,1.602298419938072,0.3536385774445236,0.35358728726878447,8.070046913262118,0.16592234980634937,0.018046003418884876,0.0,33.868034811841035,1.198130316349891,10.0,137.0,135.0,836,818,331,0,1
70.75456662888877,54.24567450647874,40.00845828127203,0.7659901654568929,0.27946328346611127,0.27946446088975885,6.542983940044531,0.13442856846071674,0.003035490665459814,0.0,58.468451467708896,0.9703608671650865,10.0,71.0,54.0,852,819,332,0,1
146.6567398466205,132.12390493882927,39.99892334831297,1.5767964233138734,0.3624420352587165,0.36237148867594404,8.46692088025179,0.17411958877227265,0.024145296785697403,0.0,36.930432391780855,1.2576075941575422,10.0,147.0,132.0,852,820,333,0,1
26.67585079183264,107.88638606764606,49.42336758685347,2.046464437359535,0.32534515389156,0.32530610927793446,9.33189646075438,0.19200303847240802,0.023167742935544446,0.0,23.406886089710145,1.3870158621121036,10.0,27.0,108.0,872,821,334,0,1
71.01840293364843,139.8097049005301,31.262631948048686,1.056013836656443,0.3140754724067036,0.3140913568117429,5.723893259659043,0.1175613516028261,0.002832116030690985,0.0,41.78837773496528,0.8482379291181306,10.0,71.0,140.0,903,822,335,0,1
34.750146373761254,123.73226148286838,56.652222497173554,2.1962909008408444,0.2676060012568111,0.26760841334364344,8.834747380914267,0.18172121047089856,0.00851465107787898,0.0,55.7671034471655,1.3126238366336103,10.0,35.0,124.0,909,823,336,0,1
14.324454563710564,124.70096043927288,50.94605737259301,1.2858267277292872,0.23532504761389358,0.23531851768699422,6.954557781869843,0.14291080583962248,0.0019498370576370506,0.0,70.89736414836847,1.0319381252528386,10.0,14.0,125.0,926,824,337,0,1
46.93066929080689,137.0102141362392,54.68327911403413,1.1881299698204337,0.24552940249060223,0.24552783726305494,7.813565906657061,0.16062688110035916,0.003682298456484752,0.0,73.44753383975937,1.1594418314676689,10.0,47.0,137.0,938,825,338,0,1
66.28014227361594,133.34184728098978,68.07535036812577,1.1955950657248096,0.18955169567029448,0.18956348821877442,7.461016797074559,0.15335436795775886,0.0010883018241558773,0.0,99.28883569108082,1.107497219054479,10.0,66.0,133.0,942,826,339,0,1
72.99334993632188,69.89238228574627,76.78152820372004,0.7786614912841628,0.16809626954841045,0.16809891072496233,7.489130494730001,0.15393266551054002,0.0006824737004449022,0.0,154.56161211438615,1.1110452158145538,10.0,73.0,70.0,1010,827,340,0,1
73.92402902364198,70.61475867483252,41.93067877814529,0.8488979341872552,0.24598290484726562,0.24603715258758974,6.030115602769979,0.12386593831502202,0.00131448397514752,0.0,95.44102322677792,0.894115453774263,10.0,74.0,71.0,1011,828,340,1,1
75.47594913241417,69.52605810548658,34.20197871744196,1.1781139290889109,0.32613720626650755,0.32610747567795473,6.482094770173635,0.13317688271220593,0.005434254229893234,0.0,27.692076882162382,0.962388998980517,10.0,76.0,70.0,1016,829,341,0,1
73.60297279538656,69.80267287476636,39.06566477005871,1.1200381455813357,0.25467740845036857,0.25462834970037856,5.781065174464115,0.11873912845891321,0.001274822851167246,0.0,95.89884033174792,0.8571724991595074,10.0,74.0,70.0,1017,830,341,1,1
73.13619100224253,69.49066969274296,75.83925654553744,1.053390141528731,0.18176112455465487,0.18183701304591895,8.021336454271479,0.16491852331667173,0.0012318895002502352,0.0,171.62833714742663,1.1915368160439717,10.0,73.0,70.0,1018,831,341,1,1
76.53467377003133,67.99211519043175,41.64532033369568,0.9922287060433396,0.29222013780562855,0.29211900971918775,7.0763343579301585,0.14542147541925068,0.0049679604268014765,0.0,49.8864052044176,1.0501710544146083,10.0,77.0,68.0,1019,832,341,1,1
81.60498996640514,67.35018629261053,35.62372495305095,1.5595706237933067,0.3939233962870452,0.3939060268012512,8.57388409677326,0.17633148041480615,0.03548029590025466,0.0,32.44377143481617,1.274275576735882,10.0,82.0,67.0,1025,833,342,0,1
79.34481648919886,65.39629911949207,49.29627817508575,1.2108931903192646,0.29770788651889696,0.29773080299095406,8.736896233354585,0.17970055078729386,0.012487243912804254,0.0,48.524788407403875,1.2987154225082105,10.0,79.0,65.0,1026,834,342,1,1
84.66151237703347,75.31626760965848,51.172998003383015,1.5246597379750586,0.3208193064851542,0.3208180669755763,9.51677831095133,0.1958305984705477,0.023724026402812525,0.0,66.0172814021391,1.415253489508717,10.0,85.0,75.0,1036,835,343,0,1
34.66603357283937,92.35862413398617,58.60748494421011,1.3957550343861054,0.23941871072142665,0.23942329587209923,8.118431344143088,0.16692274226400475,0.0038877638085412997,0.0,75.79284304248209,1.205877155315144,10.0,35.0,92.0,1040,836,344,0,1
38.30012478986187,85.31290269837875,74.8829516517236,1.131195057676704,0.20731034072268317,0.20731260851455152,9.055337749682979,0.1862830724573093,0.003387203769476573,0.0,137.24453643141808,1.3459150431045133,10.0,38.0,85.0,1041,837,344,1,1
41.91753643628686,83.95649732233595,77.60232192375071,1.4474894946813919,0.1787226667675112,0.17872149944258942,8.006873268796525,0.16461710965767068,0.001140308424750801,0.0,98.15957457057036,1.1883240790126555,10.0,42.0,84.0,1042,838,344,1,1
45.09138338648566,91.64728915831013,80.76137072213531,1.7589756259719378,0.23646152455850317,0.23664932543647932,11.419259698135795,0.23528849409721306,0.014616561044053995,0.0,117.0058103736639,1.7028523123267585,10.0,45.0,91.0,1043,839,344,1,1
53.125593757337164,93.74851886067391,177.69257694555316,1.167573215234482,0.09551457930022067,0.09552126514374279,9.816017134673743,0.2020242485170362,0.00021093041767453655,0.0,993.1354116329206,1.4595191840837045,10.0,53.0,94.0,1044,840,344,1,1
53.61814866799016,90.74302510442021,197.4252895373596,0.7966584193186389,0.13471536999691122,0.13469781260468547,15.247822965338218,0.31522626326567993,0.00492967995996091,0.0,620.4365060290879,2.2838822467385014,10.0,54.0,91.0,1045,841,344,1,1
51.239550687136514,90.20328165617964,46.985306245035964,1.3142039087738309,0.26716627023219514,0.26716919787875815,7.642443776936256,0.15709656428544985,0.004726553273816371,0.0,50.177058001881036,1.1342737183955682,10.0,51.0,90.0,1047,842,345,0,1
54.589487147186034,91.00704908533217,172.68510677823113,1.2136756389939252,0.11710878674846568,0.11707755785027404,11.676564316884118,0.24063159012832852,0.0009581897517967575,0.0,586.6519685292506,1.7401867109605416,10.0,55.0,91.0,1048,843,345,1,1
51.67839690230631,87.34985128685237,34.503033202766446,1.6456667840515713,0.34965769251052475,0.3496679046831905,7.098391642975189,0.14587635797629983,0.010320647499418427,0.0,42.47400282088475,1.0535233252792449,10.0,52.0,87.0,1050,844,346,0,1
51.34815642726328,86.67065273677358,162.19467752098075,0.15753375841309258,0.1796852307651196,0.17982883396958949,21.735860192967813,0.4530406391420813,0.0663698689142031,0.0,504.4712336619925,3.301445921672957,10.0,51.0,86.0,1051,845,346,1,1
48.89415535647691,80.68811160955688,90.79603357081028,0.9336441463235534,0.14342705833105437,0.14344575199134071,7.528084586237264,0.15473713585156276,0.0003696388920753167,0.0,360.1903676603387,1.117201336880664,10.0,49.0,81.0,1052,846,346,1,1
47.83137012295991,80.01516189155066,65.29572983935786,1.405418645243521,0.2292352975554652,0.2292273380173738,8.69473441158377,0.17882587383530285,0.004296599751980778,0.0,148.11683081952899,1.291224795284791,10.0,48.0,80.0,1053,847,346,1,1
47.09151373229459,79.93509876906562,118.50829137966535,1.0677919016654434,0.1572531468000171,0.15725220896699674,10.759837905465114,0.22158813951504883,0.0022405066020469437,0.0,484.9581386658976,1.6010865494695108,10.0,47.0,80.0,1054,848,346,1,1
48.96169197512445,83.64758359741053,86.77697257466025,1.052291707061086,0.17815704686823142,0.1781901775380535,8.98920681811245,0.18491474657510973,0.0017937563681473254,0.0,318.3276770293532,1.3357345775230005,10.0,49.0,84.0,1055,849,346,1,1
46.57990943659212,81.59708713974268,75.66188835163001,1.3455919465954123,0.22801788000103768,0.22792936977904993,10.143993084494552,0.20882561980314282,0.007833788848373505,0.0,110.97427572239081,1.5110112950652643,10.0,46.0,82.0,1056,850,346,1,1
49.01335948347272,82.8393787442942,36.088092552320646,1.418256953500807,0.3313376966527893,0.3313500001782078,6.945099199170069,0.14271447674503318,0.007614510782840454,0.0,43.053621521942524,1.029978691845055,10.0,49.0,83.0,1057,851,346,1,1
50.3669289159145,80.90327594139913,39.14224723856145,1.3418466416063557,0.33551045979778393,0.33544757834011535,7.6826633358186225,0.15792676483871765,0.012003267372394023,0.0,50.8734056804991,1.1403917913227815,10.0,50.0,81.0,1058,852,346,1,1
48.77126591648638,76.32244709181347,35.25074138956915,1.670688853390877,0.3854074066047303,0.38542977900680614,8.220012769946386,0.16901994537146856,0.02743626685466832,0.0,29.556267148290093,1.2208801045832722,10.0,49.0,76.0,1059,853,346,1,1
41.14995860154767,74.16039526073763,59.67262646864856,1.4190272013968244,0.23149680574991988,0.2314963203619186,8.425651150407308,0.17326596201076472,0.003939614999519362,0.0,84.89386414926159,1.2510610962781628,10.0,41.0,74.0,1060,854,346,1,1
40.69770716892698,77.06289898394483,61.13746537758163,1.272801222877577,0.20107999548476135,0.2010539871605388,7.103705730115106,0.14598474909874742,0.0011308287195583087,0.0,145.7229725201351,1.0538465101758634,10.0,41.0,77.0,1061,855,346,1,1
39.890166715336974,85.19249729780182,87.2785047086767,1.1734763952222897,0.18622353067454045,0.18623018162815394,9.407597165225988,0.1935687378313173,0.0025687125658694584,0.0,169.29970839262108,1.3981016747437727,10.0,40.0,85.0,1062,856,346,1,1
45.239746839136565,81.90967660231388,55.70363355792824,1.3196683236753943,0.22366713089293136,0.22365283515938988,7.374640737398167,0.15157149626837751,0.0020113290260416116,0.0,85.61329832848914,1.0941290379555901,10.0,45.0,82.0,1063,857,346,1,1
49.42605607886299,82.78856027541673,80.5960692950618,1.2475377391699283,0.17666486154325794,0.1766255336413986,8.239002926829654,0.16941251205783536,0.0012221270753369408,0.0,227.22454021240384,1.2238532264395283,10.0,49.0,83.0,1064,858,346,1,1
44.53484282724085,87.62533965187916,83.02185257290965,1.0780790965772438,0.15354382686222404,0.15352367782673165,7.3612970018869355,0.15129896487303046,0.00044422746114015037,0.0,231.27381305701655,1.0931860057210934,10.0,45.0,88.0,1065,859,346,1,1
39.41801460393014,82.89165030232836,60.16099278424679,1.3139885572478474,0.23281431073474182,0.2326762682167757,8.197240602573496,0.16855158247518967,0.0036120367553157612,0.0,108.72120392306257,1.2181510377736164,10.0,40.0,83.0,1066,860,346,1,1
34.270033088548296,77.2793431951636,52.369504616851515,1.4786401166154306,0.24913424998574346,0.24913675268696134,7.560417676343522,0.1554045244970456,0.003423356823495002,0.0,105.24775900028499,1.1221631028831918,10.0,34.0,77.0,1067,861,346,1,1
43.18099167193765,78.8669900296205,51.04927308853177,1.4042331583062577,0.25187111851817523,0.2518649490647081,7.442022424500876,0.1529612644442993,0.0033546359754002275,0.0,86.73908838701752,1.1041544552227274,10.0,43.0,79.0,1068,862,346,1,1
28.59823600815146,19.89499694965078,53.30958325690554,0.9160549570251563,0.2254011682725756,0.22534766719844138,7.017462896501777,0.14420740472046184,0.001700566896228322,0.0,87.76971305595863,1.0412508314703242,10.0,29.0,20.0,1072,863,348,0,1
30.11443241301538,21.145417188870354,48.83100637685828,1.1924558052141931,0.23800769424405946,0.238010183479745,7.365603168644873,0.1513849113001878,0.002566317919101085,0.0,63.74786972863673,1.0927082221014066,10.0,30.0,21.0,1073,864,348,1,1
27.914299645760714,21.341324236420817,38.5846136225387,1.0138644287368972,0.2798479711030329,0.27989283826163475,6.340310651208518,0.13025358206541063,0.0026914032868249733,0.0,59.675229720428,0.9401799757784031,10.0,28.0,21.0,1074,865,348,1,1
27.468701950037453,21.73551732491979,40.41348359704513,1.0415834857337358,0.2845747864014061,0.28450200102679657,6.6842198535143025,0.13734001895400103,0.0035575651761125824,0.0,43.3128985938687,0.9919630273709581,10.0,27.0,22.0,1075,866,348,1,1
59.5055150056085,135.2565483163362,35.704177192241794,1.2970141081925375,0.3282584936887459,0.3281684960291194,6.879187565617665,0.14135840296586605,0.007069328642951443,0.0,38.50610852312403,1.0211553307802081,10.0,60.0,135.0,1075,867,347,0,1
29.731737133514713,18.970829281920242,41.3894388314441,0.9617407933909009,0.3090805746086461,0.3090467698273606,7.547066342883983,0.15512845440829914,0.008047033161291097,0.0,41.04169525823306,1.1199246830956207,10.0,30.0,19.0,1076,868,348,1,1
31.774018581285212,20.37869741311779,50.894111431274915,1.0341557545354163,0.20758992938275517,0.20762629605067182,6.259376563787935,0.12858721830615435,0.0007744215299098996,0.0,150.00812701794015,0.9283620180720229,10.0,32.0,20.0,1078,869,349,0,1
28.0419976072712,22.5943990602089,56.48087446286145,1.0608529770231483,0.2621501187608033,0.2622176944633469,8.668692332638892,0.17828927643423093,0.007271304098929534,0.0,57.04694447430796,1.2879185643705593,10.0,28.0,23.0,1080,870,350,0,1
27.403028538983072,23.089394963607848,68.57458830831327,0.8403225293872492,0.1894124480843396,0.189366252178487,7.524882521710384,0.15467166922753944,0.001121999754414545,0.0,201.67600287805746,1.1169491569737833,10.0,27.0,23.0,1081,871,350,1,1
26.972835601407866,21.448236544938077,37.194836542187666,1.0195052827122053,0.3082752634325607,0.30836917272301545,6.722885071520288,0.13813598582171158,0.005016188425293861,0.0,34.21364901898086,0.9974017511040189,10.0,27.0,21.0,1082,872,350,1,1
25.9690678468469,19.729272736696302,40.37222004079629,1.0905530573166617,0.31571005951874387,0.3157438184964513,7.381021221679635,0.15170323709691452,0.00801540609591061,0.0,45.02547382782443,1.0951356704549,10.0,26.0,20.0,1083,873,350,1,1
27.2323408973075,22.09982831439538,34.06300938097519,1.1918066914935272,0.31642233783019724,0.31641083533741676,6.628930731774475,0.13619891207712265,0.005254381980090955,0.0,56.13970152505599,0.982976676299483,10.0,27.0,22.0,1085,874,351,0,1
33.900437672623205,129.80261632185733,53.61238998272222,1.9525147015824573,0.28479670905810034,0.28480712781618717,8.96997096872491,0.18451603334825253,0.011604034426118603,0.0,55.3837654484683,1.3325142909674283,10.0,34.0,130.0,1085,875,352,0,1
29.50222856433016,22.4410963698002,70.28746291091598,0.6829126948572974,0.2005236857834228,0.20050123644907406,8.190128571315437,0.16840558721272636,0.0019839409452353084,0.0,131.67320109107678,1.217440021188301,10.0,29.0,22.0,1088,876,353,0,1
27.47213508757792,21.267148488763247,94.1287316325631,0.6595345431759545,0.18175991420539953,0.18171246640594726,9.925492359106995,0.20429479234594228,0.002894136964798567,0.0,297.36009795825464,1.4769864013979026,10.0,27.0,21.0,1089,877,353,1,1
91.75147566992777,71.19260457348766,30.39092962457277,1.437072329012365,0.4057580174835335,0.40574797789530076,7.282188819709038,0.14966500839781474,0.02071465701394857,0.0,35.29483029455175,1.0804350113311296,10.0,92.0,71.0,1090,878,355,0,1
23.816147408754322,24.804166491212605,46.596624955894356,1.589112950496262,0.29124162247033797,0.29124422648314136,7.940624644285503,0.16325011247205695,0.007780827563886917,0.0,59.929696199635494,1.1786702927460937,10.0,24.0,25.0,1091,879,354,0,1
92.20524791198373,72.7958720516523,56.23679985770889,1.0515615018587172,0.24641640405790222,0.2464173357710329,8.115338691530875,0.16685725508426164,0.004351462940907384,0.0,103.04296560632278,1.2048006881301865,10.0,92.0,73.0,1091,880,355,1,1
22.908350885357788,28.02462332399547,33.82534212074901,1.3935877434405461,0.328039395499527,0.32803718163744466,6.550125241968112,0.13457486067059896,0.00578386998405287,0.0,39.26193699651472,0.9710765784304941,10.0,23.0,28.0,1093,881,356,0,1
137.41111628732943,134.18953931643287,46.7225295225807,1.4386181884178877,0.30851626827020784,0.30845294010662455,8.443732512959329,0.17364109332898484,0.012541339084379639,0.0,43.62829320307584,1.2543508160659147,10.0,137.0,134.0,1093,882,357,0,1
93.91046404129004,74.09195620149802,56.626645529692766,1.260308986322179,0.22900199726250783,0.22900403230634786,8.233565526650825,0.16929803989551448,0.003438407126988542,0.0,149.1960776626436,1.2222264184368021,10.0,94.0,74.0,1094,883,358,0,1
93.53451245207057,72.73752089401927,45.207198789306254,1.1328797543248075,0.2841812191223407,0.28410701476462835,7.485348721593132,0.15385722035100532,0.005570284943821428,0.0,51.63229351496131,1.1114779270040123,10.0,94.0,73.0,1096,884,359,0,1
28.96701714342572,38.8816953282023,83.87353681980063,0.7884545069071721,0.164820413810139,0.16482340110723265,8.037602801475686,0.16525158939861734,0.0008376482576610057,0.0,182.81353186462565,1.1929375873053096,10.0,29.0,39.0,1097,885,360,0,1
91.91843310069697,75.06162155838419,72.74047531333223,0.9968413265990362,0.1399329009151371,0.1399323496463032,5.906288842627768,0.12131564569252669,0.00012650888664732596,0.0,216.70969795653448,0.8752877706112586,10.0,92.0,75.0,1097,886,359,1,1
25.199523258713295,42.52265151489641,92.88833178571221,0.693886615618049,0.15880236082585314,0.15886678174006807,8.56301597776666,0.17610710282888767,0.0009332175351965434,0.0,206.77614814246573,1.2727034560657426,10.0,25.0,42.0,1098,887,360,1,1
91.48050581742288,73.81054726337379,53.9485024966228,1.0804099007221155,0.21254945621337576,0.21247738418965934,6.652511825855822,0.1366864866422117,0.0010859143878432338,0.0,87.31495959203956,0.9871664803769262,10.0,91.0,74.0,1098,888,359,1,1
25.968474630576733,43.6346982480452,61.992953688325706,1.3009407968255577,0.20848570981701448,0.20852826921763648,7.4736988814490255,0.1536154601629741,0.0016034894151774743,0.0,76.13060426349693,1.1091824182681616,10.0,26.0,44.0,1099,889,360,1,1
90.37380145787985,75.10707032134907,40.9338077724069,1.095661587151497,0.24224304076002814,0.2421975120655855,5.889500361742822,0.12097090990644702,0.0011238125163757233,0.0,83.22354162585668,0.873160991148467,10.0,90.0,75.0,1100,890,361,0,1
26.546421812090447,49.14644868620782,36.73515255945426,1.3443760427012519,0.3488485182850431,0.3487438018177384,7.490460151400161,0.15396209051542883,0.01267730809246602,0.0,34.59234035780519,1.112016652492806,10.0,27.0,49.0,1101,891,362,0,1
26.025941543787077,51.67805622196233,43.434138832618714,1.545943417341901,0.3017003900036076,0.301745878621038,8.224420277283361,0.16911005605232998,0.010320998128637737,0.0,35.94428512843268,1.2211925539149453,10.0,26.0,52.0,1102,892,362,1,1
91.51159014333425,73.48372435422219,90.68216851493531,0.6712319879369087,0.19613957415133992,0.196127978482429,10.387455704658766,0.21387194859466746,0.004720380202826971,0.0,388.66557439828824,1.5475087034341117,10.0,91.0,73.0,1105,893,364,0,1
91.2723049745912,71.62599529846018,103.46754798783324,0.7336982685741762,0.16522694478012936,0.1652446276423191,9.93003795882092,0.2043877686122819,0.001980364111791025,0.0,283.1981678819828,1.477279194150354,10.0,91.0,72.0,1106,894,364,1,1
33.808889447703436,79.49074984183541,70.77044641816637,1.391166678612013,0.2054807723854092,0.20555033908715947,8.489633999972924,0.1745904169796789,0.0025262529047254986,0.0,108.56093354906051,1.2615701065555422,10.0,34.0,79.0,1107,895,363,0,1
92.0894199971725,71.30654993355277,64.96975476751668,0.8053650200702341,0.1872679927903222,0.18729250192142086,7.066218234891802,0.14521194019334757,0.0008333164401270152,0.0,157.0610545689604,1.048285764619089,10.0,92.0,71.0,1107,896,364,1,1
89.26583054047921,72.10753883068288,118.71943159318926,0.9236593327031928,0.152978054037997,0.15296478485448783,10.504009270548291,0.2162823136996064,0.0018219727486434498,0.0,252.56160062052612,1.5629341058767687,10.0,89.0,72.0,1109,897,366,0,1
89.54180980540897,69.94177683991076,112.47772343376434,0.9904289401001753,0.15263645422108466,0.15258482369798262,9.95209671306971,0.20484481069216712,0.0014539491276678977,0.0,267.5686381959089,1.4806076397524552,10.0,90.0,70.0,1110,898,366,1,1
88.62727102767981,71.95237325209764,48.92012945236044,1.1453878406763678,0.25701920005097756,0.2569641866288282,7.302726782927726,0.15008907743813157,0.003372623501729993,0.0,51.70751547711029,1.0836965284696416,10.0,89.0,72.0,1111,899,366,1,1
32.64341926899218,76.43823066636988,76.66300190879856,1.512281873064129,0.1931871062173927,0.19325712854681976,8.588025445874377,0.17662541056257483,0.002069554498399869,0.0,119.83466302214718,1.2769920656283842,10.0,33.0,77.0,1112,900,365,0,1
86.21191491133227,71.98562138762756,89.99874189143912,0.6853062979553737,0.17255741845550998,0.17254635606953722,9.046645502812876,0.18610159222147174,0.0016179326656480478,0.0,256.7372700269287,1.3439943591704693,10.0,86.0,72.0,1112,901,366,1,1
35.43676859689361,75.64311489235503,63.91948818524135,1.6664449854740775,0.20526978945483043,0.20524476780332454,7.594234340297724,0.1561038999309514,0.001607553478123867,0.0,83.4737562680423,1.1278568531796416,10.0,35.0,76.0,1113,902,365,1,1
85.7551369337284,72.59769945034886,68.3620798817362,1.0422473009471818,0.21890337420319864,0.21893993304034182,8.71323284958821,0.17921043607292028,0.003609318499805812,0.0,132.78029492605287,1.294807488072367,10.0,86.0,73.0,1113,903,366,1,1
86.58644323002648,73.0961827760197,107.90857950330611,0.808716478355202,0.18468996542859262,0.18464232634722993,11.601458595923189,0.2390703320834262,0.005775877634522292,0.0,349.42111926193553,1.7289022293604865,10.0,87.0,73.0,1114,904,366,1,1
86.9305923047479,71.75105152670685,83.46777318360375,0.9496733932449208,0.1973271991648105,0.1973436526930928,9.569784191341615,0.19692579343425648,0.0034693271511199455,0.0,189.3564764653921,1.4225097620459035,10.0,87.0,72.0,1115,905,366,1,1
87.29430376552692,71.8627122436379,85.20715265010308,0.8549948772457937,0.1621947924398512,0.1621782798999697,8.01299656195052,0.1647444786742274,0.000776181056615974,0.0,187.83005151285994,1.1896050501500495,10.0,87.0,72.0,1116,906,366,1,1
29.863764295647897,110.49135451977637,32.05943433914923,1.8383926607850805,0.39909976822081605,0.3992427683765498,7.4860471285584955,0.15387130223290454,0.021698051600772063,0.0,25.416944996272708,1.1114496845208168,10.0,30.0,110.0,1117,907,367,0,1
47.21513754474354,99.41213692738872,91.18851510996552,1.66977329761768,0.15096542713931158,0.15099600222217527,7.943477741607069,0.1633104912399595,0.0005632745596422414,0.0,239.00747165216865,1.179657010096059,10.0,47.0,99.0,1123,908,368,0,1
75.43518251069648,94.88631916084559,164.40225340769226,0.647500982201548,0.12018838373158787,0.12015407929286138,11.425790151532627,0.23541960469774678,0.0009742001772626999,0.0,858.2892251984728,1.7024960764076538,10.0,75.0,95.0,1123,909,369,0,1
74.22571325038128,94.03927568131668,41.490948425110375,1.5114588244181515,0.30888767870277917,0.3088527198222247,7.9971847543548344,0.16441789925278924,0.010128029616607177,0.0,33.34734188871122,1.187185966928058,10.0,74.0,94.0,1124,910,369,1,1
74.44981612878856,98.14503989072685,43.607665935910866,1.36268403168698,0.29485403939501087,0.29477054024987626,7.431744971320404,0.15275082466248993,0.006268901022276958,0.0,43.94231427504463,1.1032225220118563,10.0,74.0,98.0,1125,911,369,1,1
48.3694038076139,100.36111022815521,93.69421403131754,1.5708683695146368,0.1883829329855222,0.18838146823475688,10.164780940586377,0.20925235293305763,0.0036764524623440105,0.0,329.66774576128,1.5128209208098162,10.0,48.0,100.0,1126,912,372,0,1
50.172330475259606,96.65003969773245,130.51477629675085,0.8031574531357139,0.18752836110748375,0.18755565097668067,14.125022863462327,0.2916939888555109,0.013588011054685089,0.0,543.2381010466875,2.111736070516347,10.0,50.0,97.0,1127,913,372,1,1
73.71149241193244,90.65994642564385,40.265147160252106,1.491329371572179,0.35126245842470855,0.35127630826677875,8.237292848043145,0.16937675154325965,0.019089675592585956,0.0,21.709023905733407,1.2234389384877644,10.0,74.0,91.0,1128,914,370,0,1
49.07389162754521,96.79841473324603,78.46062563247918,0.9047704111836443,0.16142703593768754,0.16143501345879196,7.371364631418878,0.15150381225504897,0.0005448399221621902,0.0,173.5931557655069,1.0935952698088098,10.0,49.0,97.0,1128,915,372,1,1
48.179654155857115,96.59818068803791,138.46786355434912,1.3901270138607977,0.14369477769465475,0.14372439257403397,11.469288586977019,0.2363233467222827,0.0020230463680565264,0.0,470.20758479551097,1.7090069605148388,10.0,48.0,97.0,1129,916,372,1,1
72.73171390532758,95.06025979814812,130.6594498835503,1.071617125899977,0.13276526121100146,0.13275189515127964,10.039660231040092,0.20665687388280743,0.000861730317726648,0.0,581.436057242901,1.4930924132935224,10.0,73.0,95.0,1129,917,370,1,1
41.69708661035225,46.72571373595638,62.47022718817094,1.205172232457872,0.20421118535841734,0.20420420583749826,7.435839205001837,0.15283477547072255,0.001445819902668677,0.0,106.65992066254746,1.1036477284668866,10.0,42.0,47.0,1130,918,371,0,1
42.23005216936931,96.44036054473791,85.97530670710103,1.4007330000173497,0.15151156601544416,0.1515472709822342,7.515985566305001,0.15448883564578675,0.00045783378673292684,0.0,208.29750478817638,1.115897266083812,10.0,42.0,96.0,1130,919,372,1,1
43.12791776488509,96.07254336645522,65.17486265850675,1.9496880581574136,0.2689692775949814,0.26896550404516467,10.1494133957799,0.20893034822275874,0.015162153467525528,0.0,77.67513381618191,1.5093291759784981,10.0,43.0,96.0,1131,920,372,1,1
40.05519261191171,92.61950971329182,50.44125376116718,1.907138011255136,0.30778164164379246,0.3078473683403885,8.968401847039173,0.1844847644241066,0.015832745777949818,0.0,73.73565782631613,1.3326989636406246,10.0,40.0,93.0,1133,921,373,0,1
25.723421496906155,19.828388830013868,35.27305943528772,1.4771141319348389,0.3738459510255549,0.3738243621949637,7.7346908049560055,0.1590000271485417,0.019011655357228093,0.0,44.999139386733404,1.1480279384913812,10.0,26.0,20.0,1136,922,374,0,1
45.31370040749468,28.318502156929704,48.898357612282744,0.6824618366563525,0.25026053440285345,0.2502627492307563,7.1179152473136735,0.14627859168400512,0.002737626282264077,0.0,71.94209687957225,1.0563166538466062,10.0,45.0,28.0,1141,923,375,0,1
31.533517417816057,9.512152814988225,43.7649320088796,0.956038911984992,0.25089787330144436,0.2509083662110087,6.388611071575327,0.1312510200006316,0.0017960549905084767,0.0,64.52177342223864,0.9484139923774112,10.0,32.0,10.0,1145,924,376,0,1
45.69005584948936,27.892393795527674,41.830908602342035,0.9614612284420129,0.290420473605345,0.2903842933991004,7.047061262949132,0.14481699520725577,0.0047655709274463205,0.0,40.23027716026904,1.0454295439157602,10.0,46.0,28.0,1145,925,378,0,1
48.20371282936771,28.704174372421477,39.2778721876911,0.8890181130250179,0.2869733035179719,0.2869918775769154,6.61115327782434,0.13583312707280248,0.003518943445210233,0.0,61.80589695288906,0.980537165543572,10.0,48.0,29.0,1146,926,378,1,1
23.93490333895335,17.070472371058443,49.77942476820851,0.9848694588370817,0.2509888220455171,0.25098920085904075,7.268356798229559,0.14937910319896838,0.0030083622078220674,0.0,146.27817099635774,1.0781085150069445,10.0,24.0,17.0,1147,927,377,0,1
45.11192222677653,29.652628735412925,53.32137312376009,0.6787305997833317,0.21130163890027892,0.21133635723747385,6.545515829408399,0.13448084881617084,0.000994015058974504,0.0,152.2543264358507,0.9707827453236455,10.0,45.0,30.0,1147,928,378,1,1
